Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count,
49.155548,-122.823347,144 ST & 84 AVE,SURREY,Casualty,2019,15,0
49.155548,-122.823347,144 ST & 84 AVE,SURREY,Casualty,2020,9,0
49.155548,-122.823347,144 ST & 84 AVE,SURREY,Casualty,2021,11,0
49.155548,-122.823347,144 ST & 84 AVE,SURREY,Casualty,2022,16,0
49.155548,-122.823347,144 ST & 84 AVE,SURREY,PDO,2018,7,0
49.155548,-122.823347,144 ST & 84 AVE,SURREY,PDO,2019,6,0
49.155548,-122.823347,144 ST & 84 AVE,SURREY,PDO,2020,7,0
49.155548,-122.823347,144 ST & 84 AVE,SURREY,PDO,2022,14,0
49.1578,-122.823405,144 ST & 85A AVE,SURREY,Casualty,2018,2,0
49.1578,-122.823405,144 ST & 85A AVE,SURREY,Casualty,2021,3,0
49.1578,-122.823405,144 ST & 85A AVE,SURREY,PDO,2018,1,0
49.1578,-122.823405,144 ST & 85A AVE,SURREY,PDO,2021,1,0
49.1578,-122.823405,144 ST & 85A AVE,SURREY,PDO,2022,1,0
49.160023,-122.823423,144 ST & 86A AVE,SURREY,Casualty,2019,1,0
49.160023,-122.823423,144 ST & 86A AVE,SURREY,Casualty,2020,1,0
49.160023,-122.823423,144 ST & 86A AVE,SURREY,Casualty,2021,3,0
49.160023,-122.823423,144 ST & 86A AVE,SURREY,Casualty,2022,2,0
49.160023,-122.823423,144 ST & 86A AVE,SURREY,PDO,2018,1,0
49.160023,-122.823423,144 ST & 86A AVE,SURREY,PDO,2020,2,0
49.160023,-122.823423,144 ST & 86A AVE,SURREY,PDO,2022,1,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,Casualty,2019,21,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,Casualty,2018,32,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,Casualty,2020,17,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,Casualty,2021,16,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,Casualty,2022,17,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,PDO,2018,11,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,PDO,2019,15,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,PDO,2020,12,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,PDO,2021,12,0
49.162858,-122.823427,144 ST & 88 AVE,SURREY,PDO,2022,14,0
49.165579,-122.823528,144 ST & 89A AVE,SURREY,Casualty,2018,1,0
49.165579,-122.823528,144 ST & 89A AVE,SURREY,Casualty,2019,1,0
49.165579,-122.823528,144 ST & 89A AVE,SURREY,Casualty,2020,2,0
49.165579,-122.823528,144 ST & 89A AVE,SURREY,Casualty,2022,1,0
49.165579,-122.823528,144 ST & 89A AVE,SURREY,PDO,2018,3,0
49.166923,-122.823599,144 ST & 90 AVE,SURREY,Casualty,2020,1,0
49.166923,-122.823599,144 ST & 90 AVE,SURREY,PDO,2022,1,0
49.168675,-122.823401,144 ST & 91A AVE,SURREY,Casualty,2019,2,0
49.168675,-122.823401,144 ST & 91A AVE,SURREY,Casualty,2018,5,0
49.168675,-122.823401,144 ST & 91A AVE,SURREY,Casualty,2020,1,0
49.168675,-122.823401,144 ST & 91A AVE,SURREY,Casualty,2021,1,0
49.168675,-122.823401,144 ST & 91A AVE,SURREY,Casualty,2022,1,0
49.168675,-122.823401,144 ST & 91A AVE,SURREY,PDO,2019,2,0
49.168675,-122.823401,144 ST & 91A AVE,SURREY,PDO,2021,1,0
49.168675,-122.823401,144 ST & 91A AVE,SURREY,PDO,2022,1,0
49.170118,-122.823396,144 ST & 92 AVE,SURREY,Casualty,2018,1,0
49.170118,-122.823396,144 ST & 92 AVE,SURREY,Casualty,2019,1,0
49.170118,-122.823396,144 ST & 92 AVE,SURREY,Casualty,2020,1,0
49.170118,-122.823396,144 ST & 92 AVE,SURREY,PDO,2018,2,0
49.170118,-122.823396,144 ST & 92 AVE,SURREY,PDO,2020,2,0
49.170118,-122.823396,144 ST & 92 AVE,SURREY,PDO,2022,1,0
49.031172,-122.823281,144 ST & ARCHIBALD RD & NORTH BLUFF RD,SURREY,Casualty,2018,1,0
49.031172,-122.823281,144 ST & ARCHIBALD RD & NORTH BLUFF RD,SURREY,Casualty,2019,1,0
49.031172,-122.823281,144 ST & ARCHIBALD RD & NORTH BLUFF RD,SURREY,Casualty,2020,2,0
49.031172,-122.823281,144 ST & ARCHIBALD RD & NORTH BLUFF RD,SURREY,PDO,2018,1,0
49.031172,-122.823281,144 ST & ARCHIBALD RD & NORTH BLUFF RD,SURREY,PDO,2020,1,0
49.066508,-122.822565,144 ST & CRESCENT RD,SURREY,Casualty,2021,1,0
49.066508,-122.822565,144 ST & CRESCENT RD,SURREY,PDO,2019,2,0
49.066508,-122.822565,144 ST & CRESCENT RD,SURREY,PDO,2020,1,0
49.066508,-122.822565,144 ST & CRESCENT RD,SURREY,PDO,2022,3,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,Casualty,2019,16,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,Casualty,2018,23,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,Casualty,2020,14,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,Casualty,2021,9,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,Casualty,2022,10,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,PDO,2018,15,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,PDO,2019,6,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,PDO,2020,5,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,PDO,2021,5,0
49.174588,-122.823388,144 ST & FRASER HWY,SURREY,PDO,2022,9,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,PDO,2021,4,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,Casualty,2018,6,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,Casualty,2019,3,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,Casualty,2020,6,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,Casualty,2021,6,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,Casualty,2022,7,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,PDO,2018,6,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,PDO,2019,5,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,PDO,2020,1,0
49.124004,-122.823307,144 ST & HYLAND RD,SURREY,PDO,2022,6,0
49.103934,-122.821921,144A ST & 56 AVE FRTG & RIDGE CRES,SURREY,PDO,2018,1,0
49.103934,-122.821921,144A ST & 56 AVE FRTG & RIDGE CRES,SURREY,PDO,2022,1,0
49.129495,-122.822162,144A ST & 69B AVE,SURREY,PDO,2021,1,0
49.132042,-122.822118,144A ST & 71 AVE,SURREY,PDO,2020,1,0
49.14101,-122.821262,144A ST & 76 AVE,SURREY,PDO,2020,1,0
49.142309,-122.822013,144A ST & 76A AVE,SURREY,Casualty,2018,1,0
49.142309,-122.822013,144A ST & 76A AVE,SURREY,Casualty,2021,1,0
49.101256,-122.821176,144A ST & KING GEORGE BLVD,SURREY,Casualty,2018,1,0
49.101256,-122.821176,144A ST & KING GEORGE BLVD,SURREY,Casualty,2019,1,0
49.101256,-122.821176,144A ST & KING GEORGE BLVD,SURREY,Casualty,2020,1,0
49.101256,-122.821176,144A ST & KING GEORGE BLVD,SURREY,Casualty,2021,1,0
49.101256,-122.821176,144A ST & KING GEORGE BLVD,SURREY,Casualty,2022,2,0
49.101256,-122.821176,144A ST & KING GEORGE BLVD,SURREY,PDO,2019,2,0
49.101256,-122.821176,144A ST & KING GEORGE BLVD,SURREY,PDO,2020,2,0
49.101256,-122.821176,144A ST & KING GEORGE BLVD,SURREY,PDO,2021,3,0
49.101256,-122.821176,144A ST & KING GEORGE BLVD,SURREY,PDO,2022,1,0
49.101676,-122.821294,144A ST & LOMBARD PL & TURNING LANE,SURREY,Casualty,2022,1,0
49.126239,-122.821288,144B ST & 68 AVE,SURREY,Casualty,2019,1,0
49.126239,-122.821288,144B ST & 68 AVE,SURREY,Casualty,2020,1,0
49.126239,-122.821288,144B ST & 68 AVE,SURREY,Casualty,2021,1,0
49.126239,-122.821288,144B ST & 68 AVE,SURREY,Casualty,2022,1,0
49.201079,-122.798049,152 STREET UNDRPASS,SURREY,Casualty,2018,1,
49.208857,-122.897761,PATTULLO BRIDGE,SURREY,Casualty,2018,53,
49.22589,-122.817994,PORT MANN BRIDGE,SURREY,Casualty,2018,91,
49.201079,-122.798049,152 STREET UNDRPASS,SURREY,Casualty,2019,1,
49.208857,-122.897761,PATTULLO BRIDGE,SURREY,Casualty,2019,31,
49.22589,-122.817994,PORT MANN BRIDGE,SURREY,Casualty,2019,117,
49.069125,-122.822691,NICOMEKL RIVER NO 1 BRIDGE,SURREY,Casualty,2020,1,
49.208857,-122.897761,PATTULLO BRIDGE,SURREY,Casualty,2020,28,
49.22589,-122.817994,PORT MANN BRIDGE,SURREY,Casualty,2020,90,
49.208857,-122.897761,PATTULLO BRIDGE,SURREY,Casualty,2021,35,
49.22589,-122.817994,PORT MANN BRIDGE,SURREY,Casualty,2021,90,
49.201079,-122.798049,152 STREET UNDRPASS,SURREY,Casualty,2022,1,
49.208857,-122.897761,PATTULLO BRIDGE,SURREY,Casualty,2022,35,
49.22589,-122.817994,PORT MANN BRIDGE,SURREY,Casualty,2022,108,
49.19152,-122.785532,104 AVE,SURREY,Casualty,2018,1,
49.117435,-122.890347,120 ST,SURREY,Casualty,2018,1,
49.159197,-122.890253,120 ST,SURREY,Casualty,2018,1,
49.146752,-122.887635,120A ST,SURREY,Casualty,2018,1,
49.187869,-122.887084,121 ST,SURREY,Casualty,2018,1,
49.124782,-122.878999,124 ST,SURREY,Casualty,2018,1,
49.172646,-122.873642,126 ST,SURREY,Casualty,2018,1,
49.142736,-122.856731,132 ST,SURREY,Casualty,2018,1,
49.188767,-122.8565,132 ST,SURREY,Casualty,2018,1,
49.198436,-122.856474,132 ST,SURREY,Casualty,2018,1,
49.139713,-122.840053,138 ST,SURREY,Casualty,2018,1,
49.130082,-122.806624,150 ST,SURREY,Casualty,2018,1,
49.032055,-122.801128,152 ST,SURREY,Casualty,2018,1,
49.057836,-122.801149,152 ST,SURREY,Casualty,2018,1,
49.17516,-122.801191,152 ST,SURREY,Casualty,2018,1,
49.190089,-122.800995,152 ST,SURREY,Casualty,2018,1,
49.190091,-122.800823,152 ST,SURREY,Casualty,2018,1,
49.187889,-122.798084,153 ST,SURREY,Casualty,2018,1,
49.04136,-122.790199,156 ST,SURREY,Casualty,2018,1,
49.031229,-122.843227,16 AVE,SURREY,Casualty,2018,1,
49.046053,-122.77417,161A ST,SURREY,Casualty,2018,1,
49.155767,-122.770501,163 ST,SURREY,Casualty,2018,1,
49.006599,-122.735259,176 ST,SURREY,Casualty,2018,1,
49.09794,-122.708618,185A ST,SURREY,Casualty,2018,1,
49.120581,-122.685381,194 ST,SURREY,Casualty,2018,1,
49.171852,-122.684974,194 ST,SURREY,Casualty,2018,1,
49.125023,-122.679811,196 ST,SURREY,Casualty,2018,1,
49.048994,-122.802142,26 AVE,SURREY,Casualty,2018,1,
49.060145,-122.736857,32 AVE,SURREY,Casualty,2018,1,
49.060943,-122.797706,32 AVE,SURREY,Casualty,2018,1,
49.100135,-122.683687,54 AVE,SURREY,Casualty,2018,1,
49.11154,-122.752709,60 AVE,SURREY,Casualty,2018,1,
49.111551,-122.766288,60 AVE,SURREY,Casualty,2018,1,
49.115436,-122.845146,62 AVE,SURREY,Casualty,2018,1,
49.116641,-122.801852,62A AVE,SURREY,Casualty,2018,1,
49.118597,-122.692846,64 AVE,SURREY,Casualty,2018,1,
49.118903,-122.704584,64 AVE,SURREY,Casualty,2018,1,
49.119162,-122.865797,64 AVE,SURREY,Casualty,2018,1,
49.119205,-122.8818,64 AVE,SURREY,Casualty,2018,1,
49.119341,-122.885258,64 AVE,SURREY,Casualty,2018,1,
49.126104,-122.703268,68 AVE,SURREY,Casualty,2018,1,
49.126709,-122.888206,68 AVE,SURREY,Casualty,2018,1,
49.130013,-122.691113,70 AVE,SURREY,Casualty,2018,1,
49.133621,-122.848408,72 AVE,SURREY,Casualty,2018,1,
49.13385,-122.872359,72 AVE,SURREY,Casualty,2018,1,
49.134422,-122.686382,72A AVE,SURREY,Casualty,2018,1,
49.140872,-122.84359,76 AVE,SURREY,Casualty,2018,1,
49.016672,-122.726847,8 AVE,SURREY,Casualty,2018,1,
49.157381,-122.768876,85 AVE,SURREY,Casualty,2018,1,
49.162834,-122.694722,88 AVE,SURREY,Casualty,2018,1,
49.165576,-122.838182,89A AVE,SURREY,Casualty,2018,1,
49.166352,-122.84985,90 AVE,SURREY,Casualty,2018,1,
49.176093,-122.693364,95A AVE,SURREY,Casualty,2018,1,
49.176972,-122.763912,96 AVE,SURREY,Casualty,2018,1,
49.176982,-122.683392,96 AVE,SURREY,Casualty,2018,1,
49.172801,-122.863874,CINNAMON DR,SURREY,Casualty,2018,1,
49.056174,-122.85974,CRESCENT RD,SURREY,Casualty,2018,1,
49.164237,-122.796556,FRASER HWY,SURREY,Casualty,2018,1,
49.05662,-122.73841,HILLVIEW PL,SURREY,Casualty,2018,1,
49.055877,-122.80632,KING GEORGE BLVD,SURREY,Casualty,2018,1,
49.122089,-122.845612,KING GEORGE BLVD,SURREY,Casualty,2018,1,
49.152539,-122.84561,KING GEORGE BLVD,SURREY,Casualty,2018,1,
49.1788,-122.845767,KING GEORGE BLVD,SURREY,Casualty,2018,1,
49.206106,-122.890119,KING GEORGE BLVD,SURREY,Casualty,2018,1,
49.172349,-122.845738,KING GEORGE HWY,SURREY,Casualty,2018,1,
49.161914,-122.88731,NORDEL WAY,SURREY,Casualty,2018,1,
49.190708,-122.85954,103A AVE,SURREY,Casualty,2019,1,
49.191499,-122.798615,104 AVE,SURREY,Casualty,2019,1,
49.19151,-122.821027,104 AVE,SURREY,Casualty,2019,1,
49.195154,-122.791818,106 AVE,SURREY,Casualty,2019,1,
49.123562,-122.890283,120 ST,SURREY,Casualty,2019,1,
49.185401,-122.890099,120 ST,SURREY,Casualty,2019,1,
49.121976,-122.878997,124 ST,SURREY,Casualty,2019,1,
49.135093,-122.877571,124A ST,SURREY,Casualty,2019,1,
49.044918,-122.867408,128 ST,SURREY,Casualty,2019,1,
49.123875,-122.867744,128 ST,SURREY,Casualty,2019,1,
49.14287,-122.867865,128 ST,SURREY,Casualty,2019,1,
49.138777,-122.856702,132 ST,SURREY,Casualty,2019,1,
49.114316,-122.855245,132A ST,SURREY,Casualty,2019,1,
49.125024,-122.854527,133 ST,SURREY,Casualty,2019,1,
49.164127,-122.850625,134A ST,SURREY,Casualty,2019,1,
49.120525,-122.848237,135 ST,SURREY,Casualty,2019,1,
49.052079,-122.834407,140 ST,SURREY,Casualty,2019,1,
49.123372,-122.823312,144 ST,SURREY,Casualty,2019,1,
49.149577,-122.823419,144 ST,SURREY,Casualty,2019,1,
49.137941,-122.81215,148 ST,SURREY,Casualty,2019,1,
49.11455,-122.806589,150 ST,SURREY,Casualty,2019,1,
49.190152,-122.806444,150 ST,SURREY,Casualty,2019,1,
49.053721,-122.801194,152 ST,SURREY,Casualty,2019,1,
49.085513,-122.801143,152 ST,SURREY,Casualty,2019,1,
49.053772,-122.790159,156 ST,SURREY,Casualty,2019,1,
49.190408,-122.789768,156 ST,SURREY,Casualty,2019,1,
49.04416,-122.779264,160 ST,SURREY,Casualty,2019,1,
49.166438,-122.780789,160 ST STRATA RD,SURREY,Casualty,2019,1,
49.046452,-122.77091,163 ST,SURREY,Casualty,2019,1,
49.127178,-122.756503,168 ST,SURREY,Casualty,2019,1,
49.003256,-122.73471,176 ST,SURREY,Casualty,2019,1,
49.113607,-122.7348,176 ST,SURREY,Casualty,2019,1,
49.178782,-122.690409,192 ST,SURREY,Casualty,2019,1,
49.052859,-122.771605,28 AVE,SURREY,Casualty,2019,1,
49.05825,-122.796395,31 AVE,SURREY,Casualty,2019,1,
49.101519,-122.699437,54A AVE,SURREY,Casualty,2019,1,
49.104097,-122.727071,56 AVE,SURREY,Casualty,2019,1,
49.10435,-122.799097,56 AVE,SURREY,Casualty,2019,1,
49.107435,-122.764138,57 AVE,SURREY,Casualty,2019,1,
49.107391,-122.806274,58 AVE,SURREY,Casualty,2019,1,
49.111309,-122.694724,60 AVE,SURREY,Casualty,2019,1,
49.112815,-122.872798,60A AVE,SURREY,Casualty,2019,1,
49.113153,-122.869192,61 AVE,SURREY,Casualty,2019,1,
49.113369,-122.722186,61 AVE,SURREY,Casualty,2019,1,
49.113784,-122.739436,61A AVE,SURREY,Casualty,2019,1,
49.113818,-122.745285,61A AVE,SURREY,Casualty,2019,1,
49.114563,-122.801727,62 AVE,SURREY,Casualty,2019,1,
49.114877,-122.802976,62 AVE,SURREY,Casualty,2019,1,
49.116655,-122.79905,62A AVE,SURREY,Casualty,2019,1,
49.118729,-122.717662,64 AVE,SURREY,Casualty,2019,1,
49.118903,-122.704584,64 AVE,SURREY,Casualty,2019,1,
49.133546,-122.836554,72 AVE,SURREY,Casualty,2019,1,
49.133738,-122.821008,72 AVE,SURREY,Casualty,2019,1,
49.134699,-122.810534,72A AVE,SURREY,Casualty,2019,1,
49.017436,-122.682621,8 AVE,SURREY,Casualty,2019,1,
49.151898,-122.797084,82 AVE,SURREY,Casualty,2019,1,
49.155438,-122.846532,84 AVE,SURREY,Casualty,2019,1,
49.164516,-122.855841,89 AVE,SURREY,Casualty,2019,1,
49.177058,-122.848926,96 AVE,SURREY,Casualty,2019,1,
49.177142,-122.866041,96 AVE,SURREY,Casualty,2019,1,
49.180859,-122.899265,98 AVE,SURREY,Casualty,2019,1,
49.190842,-122.847671,CITY PKY,SURREY,Casualty,2019,1,
49.058053,-122.852776,CRESCENT RD,SURREY,Casualty,2019,1,
49.158871,-122.785646,FRASER HWY,SURREY,Casualty,2019,1,
49.178171,-122.82713,GREEN TIMBERS WAY,SURREY,Casualty,2019,1,
49.196772,-122.799987,GUILDFORD DR,SURREY,Casualty,2019,1,
49.055877,-122.80632,KING GEORGE BLVD,SURREY,Casualty,2019,1,
49.122089,-122.845612,KING GEORGE BLVD,SURREY,Casualty,2019,1,
49.166194,-122.845927,KING GEORGE BLVD,SURREY,Casualty,2019,1,
49.002517,-122.755192,PEACE PARK DR,SURREY,Casualty,2019,1,
49.18404,-122.902525,RIVER RD,SURREY,Casualty,2019,1,
49.019296,-122.779239,STAYTE RD,SURREY,Casualty,2019,1,
49.067203,-122.823921,CRESCENT RD,SURREY,Casualty,2019,2,
49.196456,-122.885478,120 ST,SURREY,Casualty,2019,3,
49.188333,-122.732539,102 AVE,SURREY,Casualty,2020,1,
49.050418,-122.867381,128 ST,SURREY,Casualty,2020,1,
49.173597,-122.868036,128 ST,SURREY,Casualty,2020,1,
49.197438,-122.823049,144 ST,SURREY,Casualty,2020,1,
49.172801,-122.790057,156 ST,SURREY,Casualty,2020,1,
49.031021,-122.773372,16 AVE,SURREY,Casualty,2020,1,
49.082597,-122.756734,168 ST,SURREY,Casualty,2020,1,
49.013626,-122.702353,188 ST,SURREY,Casualty,2020,1,
49.04565,-122.796973,24 AVE,SURREY,Casualty,2020,1,
49.104402,-122.681112,56 AVE,SURREY,Casualty,2020,1,
49.111309,-122.694724,60 AVE,SURREY,Casualty,2020,1,
49.119089,-122.814976,64 AVE,SURREY,Casualty,2020,1,
49.128312,-122.807977,69 AVE,SURREY,Casualty,2020,1,
49.132725,-122.826851,71A AVE,SURREY,Casualty,2020,1,
49.14096,-122.859285,76 AVE,SURREY,Casualty,2020,1,
49.148103,-122.696135,80 AVE,SURREY,Casualty,2020,1,
49.148175,-122.863344,80 AVE,SURREY,Casualty,2020,1,
49.151857,-122.788652,82 AVE,SURREY,Casualty,2020,1,
49.155543,-122.824063,84 AVE,SURREY,Casualty,2020,1,
49.162704,-122.843527,88 AVE,SURREY,Casualty,2020,1,
49.188323,-122.896147,GRACE RD,SURREY,Casualty,2020,1,
49.021581,-122.763814,KING GEORGE BLVD,SURREY,Casualty,2020,1,
49.077343,-122.821981,KING GEORGE BLVD,SURREY,Casualty,2020,1,
49.081383,-122.820749,KING GEORGE BLVD,SURREY,Casualty,2020,1,
49.106407,-122.686593,LANGLEY BYPASS,SURREY,Casualty,2020,1,
49.203537,-122.891157,OLD YALE RD,SURREY,Casualty,2020,1,
49.154115,-122.890319,SCOTT RD,SURREY,Casualty,2020,1,
49.210564,-122.813172,ST ANDREWS DR,SURREY,Casualty,2020,1,
49.160629,-122.853916,TULSY CRES,SURREY,Casualty,2020,1,
49.163077,-122.876824,88 AVE,SURREY,Casualty,2020,2,
49.191462,-122.838008,104 AVE,SURREY,Casualty,2021,1,
49.196456,-122.885478,120 ST,SURREY,Casualty,2021,1,
49.113475,-122.867781,128 ST,SURREY,Casualty,2021,1,
49.203745,-122.857795,131A ST,SURREY,Casualty,2021,1,
49.139985,-122.834508,140 ST,SURREY,Casualty,2021,1,
49.141824,-122.833305,140A ST,SURREY,Casualty,2021,1,
49.142787,-122.8234,144 ST,SURREY,Casualty,2021,1,
49.174549,-122.812263,148 ST,SURREY,Casualty,2021,1,
49.190091,-122.800823,152 ST,SURREY,Casualty,2021,1,
49.143469,-122.765456,164A ST,SURREY,Casualty,2021,1,
49.105361,-122.718309,182 ST,SURREY,Casualty,2021,1,
49.101138,-122.697206,189A ST,SURREY,Casualty,2021,1,
49.178783,-122.690258,192 ST,SURREY,Casualty,2021,1,
49.102916,-122.710407,55 AVE,SURREY,Casualty,2021,1,
49.109658,-122.745107,59 AVE,SURREY,Casualty,2021,1,
49.116641,-122.801852,62A AVE,SURREY,Casualty,2021,1,
49.118099,-122.859225,63A AVE,SURREY,Casualty,2021,1,
49.140911,-122.853962,76 AVE,SURREY,Casualty,2021,1,
49.14096,-122.859285,76 AVE,SURREY,Casualty,2021,1,
49.141041,-122.813047,76 AVE,SURREY,Casualty,2021,1,
49.148169,-122.869417,80 AVE,SURREY,Casualty,2021,1,
49.155526,-122.8276,84 AVE,SURREY,Casualty,2021,1,
49.206,-122.815862,DUMBARTON PL,SURREY,Casualty,2021,1,
49.022834,-122.765366,KING GEORGE BLVD,SURREY,Casualty,2021,1,
49.161914,-122.88731,NORDEL WAY,SURREY,Casualty,2021,1,
49.191697,-122.857995,104 AVE,SURREY,Casualty,2022,1,
49.208591,-122.835715,113A AVE,SURREY,Casualty,2022,1,
49.141236,-122.890303,120 ST,SURREY,Casualty,2022,1,
49.169814,-122.890221,120 ST,SURREY,Casualty,2022,1,
49.154455,-122.886699,121A ST,SURREY,Casualty,2022,1,
49.125747,-122.867822,128 ST,SURREY,Casualty,2022,1,
49.154012,-122.86554,129 ST,SURREY,Casualty,2022,1,
49.198474,-122.864627,129 ST,SURREY,Casualty,2022,1,
49.114078,-122.864345,129A ST,SURREY,Casualty,2022,1,
49.189766,-122.854299,133 ST,SURREY,Casualty,2022,1,
49.151022,-122.844202,136A ST,SURREY,Casualty,2022,1,
49.178126,-122.843312,137 ST,SURREY,Casualty,2022,1,
49.118023,-122.828819,142 ST,SURREY,Casualty,2022,1,
49.124314,-122.828815,142 ST,SURREY,Casualty,2022,1,
49.183613,-122.812091,148 ST,SURREY,Casualty,2022,1,
49.078123,-122.801133,152 ST,SURREY,Casualty,2022,1,
49.115603,-122.800968,152 ST,SURREY,Casualty,2022,1,
49.190089,-122.800995,152 ST,SURREY,Casualty,2022,1,
49.019296,-122.779239,160 ST,SURREY,Casualty,2022,1,
49.027565,-122.735193,176 ST,SURREY,Casualty,2022,1,
49.067597,-122.735412,176 ST,SURREY,Casualty,2022,1,
49.080105,-122.735344,176 ST,SURREY,Casualty,2022,1,
49.133572,-122.734866,176 ST,SURREY,Casualty,2022,1,
49.135039,-122.679582,196 ST,SURREY,Casualty,2022,1,
49.038314,-122.783844,20 AVE,SURREY,Casualty,2022,1,
49.060144,-122.718937,32 AVE,SURREY,Casualty,2022,1,
49.104097,-122.727071,56 AVE,SURREY,Casualty,2022,1,
49.104214,-122.727496,56 AVE,SURREY,Casualty,2022,1,
49.106276,-122.82599,57 AVE,SURREY,Casualty,2022,1,
49.119056,-122.683504,64 AVE,SURREY,Casualty,2022,1,
49.123527,-122.803255,66A AVE,SURREY,Casualty,2022,1,
49.126334,-122.684392,68 AVE,SURREY,Casualty,2022,1,
49.129353,-122.858792,69A AVE,SURREY,Casualty,2022,1,
49.140911,-122.853962,76 AVE,SURREY,Casualty,2022,1,
49.141068,-122.877837,76 AVE,SURREY,Casualty,2022,1,
49.152184,-122.885612,82 AVE,SURREY,Casualty,2022,1,
49.163077,-122.876824,88 AVE,SURREY,Casualty,2022,1,
49.173807,-122.886019,94 AVE,SURREY,Casualty,2022,1,
49.176984,-122.68079,96 AVE,SURREY,Casualty,2022,1,
49.109028,-122.748762,ANGUS PL,SURREY,Casualty,2022,1,
49.202262,-122.844004,BENTLEY RD,SURREY,Casualty,2022,1,
49.095087,-122.850837,COLEBROOK RD,SURREY,Casualty,2022,1,
49.047019,-122.786299,CROYDON DR,SURREY,Casualty,2022,1,
49.17935,-122.835822,FRASER HWY,SURREY,Casualty,2022,1,
49.132374,-122.847052,HALL RD,SURREY,Casualty,2022,1,
49.104058,-122.715503,HWY 10,SURREY,Casualty,2022,1,
49.053042,-122.793624,HWY 99,SURREY,Casualty,2022,1,
49.05935,-122.810751,KING GEORGE BLVD,SURREY,Casualty,2022,1,
49.134512,-122.845485,KING GEORGE BLVD,SURREY,Casualty,2022,1,
49.140145,-122.845542,KING GEORGE BLVD,SURREY,Casualty,2022,1,
49.161914,-122.88731,NORDEL WAY,SURREY,Casualty,2022,1,
49.167995,-122.890229,SCOTT RD,SURREY,Casualty,2022,1,
49.151355,-122.890313,120 ST,SURREY,Casualty,2022,2,
49.151897,-122.873163,82 AVE,SURREY,Casualty,2022,2,
49.11763,-122.845499,KING GEORGE BLVD,SURREY,Casualty,2022,2,
49.106214,-122.687091,LANGLEY BYPASS,SURREY,Casualty,2022,2,
49.126239,-122.821288,144B ST & 68 AVE,SURREY,PDO,2018,1,0
49.126239,-122.821288,144B ST & 68 AVE,SURREY,PDO,2020,1,0
49.126239,-122.821288,144B ST & 68 AVE,SURREY,PDO,2022,1,0
49.13095,-122.821027,144B ST & 70A AVE,SURREY,PDO,2021,1,0
49.13095,-122.821027,144B ST & 70A AVE,SURREY,PDO,2020,1,0
49.132057,-122.820957,144B ST & 71 AVE,SURREY,PDO,2021,1,0
49.166906,-122.821511,144B ST & 90 AVE,SURREY,Casualty,2021,1,0
49.032986,-122.820328,145 ST & 17 AVE,SURREY,Casualty,2020,1,0
49.111809,-122.820555,145 ST & 60 AVE,SURREY,Casualty,2018,1,0
49.111809,-122.820555,145 ST & 60 AVE,SURREY,Casualty,2019,1,0
49.111809,-122.820555,145 ST & 60 AVE,SURREY,Casualty,2022,2,0
49.114607,-122.820476,145 ST & 61A AVE,SURREY,PDO,2019,1,0
49.137344,-122.820573,145 ST & 74 AVE & WILTSHIRE DR,SURREY,Casualty,2019,1,0
49.137344,-122.820573,145 ST & 74 AVE & WILTSHIRE DR,SURREY,Casualty,2020,1,0
49.137344,-122.820573,145 ST & 74 AVE & WILTSHIRE DR,SURREY,Casualty,2021,1,0
49.137344,-122.820573,145 ST & 74 AVE & WILTSHIRE DR,SURREY,PDO,2018,2,0
49.141012,-122.820741,145 ST & 76 AVE,SURREY,Casualty,2018,2,0
49.141012,-122.820741,145 ST & 76 AVE,SURREY,Casualty,2020,1,0
49.142294,-122.820769,145 ST & 76A AVE,SURREY,Casualty,2019,1,0
